"Serial_Number","Lat","Long","Wind","month","year","decade"
"2008245N17323",23.4,-57.7,115,"September",2008,"2000s"
"2008245N17323",23.6,-59,115,"September",2008,"2000s"
"2008245N17323",23.6,-60.4,115,"September",2008,"2000s"
"2008245N17323",23.5,-61.9,105,"September",2008,"2000s"
"2008245N17323",23.2,-63.4,100,"September",2008,"2000s"
"2008245N17323",22.8,-64.9,100,"September",2008,"2000s"
"2008245N17323",22.4,-66.3,100,"September",2008,"2000s"
"2008245N17323",21.9,-67.7,95,"September",2008,"2000s"
"2008245N17323",21.5,-69,115,"September",2008,"2000s"
"2008245N17323",21.2,-70.3,115,"September",2008,"2000s"
"2008245N17323",21.1,-71.6,115,"September",2008,"2000s"
"2008245N17323",21,-72.8,110,"September",2008,"2000s"
"2008245N17323",21,-73.2,110,"September",2008,"2000s"
"2008245N17323",21,-74,105,"September",2008,"2000s"
"2008245N17323",21.1,-75.2,115,"September",2008,"2000s"
"2008245N17323",21.1,-75.7,115,"September",2008,"2000s"
"2008245N17323",21.1,-76.5,100,"September",2008,"2000s"
"2008245N17323",21.1,-77.8,85,"September",2008,"2000s"
"2008245N17323",21.2,-79.1,75,"September",2008,"2000s"
"2008245N17323",21.5,-80.3,70,"September",2008,"2000s"
"2008245N17323",22,-81.4,70,"September",2008,"2000s"
"2008245N17323",22.4,-82.4,70,"September",2008,"2000s"
"2008245N17323",22.6,-82.9,70,"September",2008,"2000s"
"2008245N17323",22.7,-83.3,65,"September",2008,"2000s"
"2008245N17323",23.1,-84,65,"September",2008,"2000s"
"2008245N17323",23.4,-84.6,70,"September",2008,"2000s"
"2008245N17323",23.8,-85.2,80,"September",2008,"2000s"
"2008245N17323",24.2,-85.8,85,"September",2008,"2000s"
"2008245N17323",24.7,-86.4,85,"September",2008,"2000s"
"2008245N17323",25.1,-87.1,85,"September",2008,"2000s"
"2008245N17323",25.5,-88,85,"September",2008,"2000s"
"2008245N17323",25.8,-88.9,85,"September",2008,"2000s"
"2008245N17323",26.1,-90,85,"September",2008,"2000s"
"2008245N17323",26.4,-91.1,90,"September",2008,"2000s"
"2008245N17323",26.9,-92.2,95,"September",2008,"2000s"
"2008245N17323",27.5,-93.2,95,"September",2008,"2000s"
"2008245N17323",28.3,-94,95,"September",2008,"2000s"
"2008245N17323",29.1,-94.6,95,"September",2008,"2000s"
"2008245N17323",29.3,-94.7,95,"September",2008,"2000s"
"2008245N17323",30.3,-95.2,85,"September",2008,"2000s"
"2008245N17323",31.7,-95.3,50,"September",2008,"2000s"
"2008245N17323",33.5,-94.9,35,"September",2008,"2000s"
"2008245N17323",35.5,-93.7,35,"September",2008,"2000s"
"2008245N17323",37.6,-91,40,"September",2008,"2000s"
"2008245N17323",40.3,-87.2,50,"September",2008,"2000s"
"2008245N17323",43.3,-81.5,50,"September",2008,"2000s"
"2008245N17323",45.8,-75.3,40,"September",2008,"2000s"
"2008245N17323",47.2,-71.1,35,"September",2008,"2000s"
"2008246N12338",12.3,-21.9,30,"September",2008,"2000s"
"2008246N12338",12.7,-23.2,35,"September",2008,"2000s"
"2008246N12338",13,-24.2,35,"September",2008,"2000s"
"2008246N12338",13.3,-25.3,45,"September",2008,"2000s"
"2008246N12338",13.5,-26.3,50,"September",2008,"2000s"
"2008246N12338",13.6,-27.2,55,"September",2008,"2000s"
"2008246N12338",13.7,-28.2,55,"September",2008,"2000s"
"2008246N12338",13.8,-29.2,55,"September",2008,"2000s"
"2008246N12338",13.9,-30,50,"September",2008,"2000s"
"2008246N12338",14.1,-30.9,50,"September",2008,"2000s"
"2008246N12338",14.4,-31.9,45,"September",2008,"2000s"
"2008246N12338",14.6,-32.7,40,"September",2008,"2000s"
"2008246N12338",15,-33.4,40,"September",2008,"2000s"
"2008246N12338",15.4,-34,40,"September",2008,"2000s"
"2008246N12338",15.6,-34.5,40,"September",2008,"2000s"
"2008246N12338",15.8,-34.9,35,"September",2008,"2000s"
"2008246N12338",16.2,-35.5,30,"September",2008,"2000s"
"2008246N12338",16.5,-36.4,30,"September",2008,"2000s"
"2008246N12338",16.7,-37.3,25,"September",2008,"2000s"
"2008246N12338",16.8,-38.3,25,"September",2008,"2000s"
"2008246N12338",16.9,-39.2,25,"September",2008,"2000s"
"2008246N12338",17,-40.1,30,"September",2008,"2000s"
"2008246N12338",17.1,-40.9,30,"September",2008,"2000s"
"2008246N12338",17.2,-41.6,25,"September",2008,"2000s"
"2008246N12338",17.3,-42.4,25,"September",2008,"2000s"
"2008246N12338",17.5,-43.3,25,"September",2008,"2000s"
"2008246N12338",18,-44.2,25,"September",2008,"2000s"
"2008246N12338",18.1,-45.6,25,"September",2008,"2000s"
"2008246N12338",17.8,-47.3,25,"September",2008,"2000s"
"2008246N12338",16.8,-49.3,25,"September",2008,"2000s"
"2008246N12338",16.3,-51.4,25,"September",2008,"2000s"
"2008246N12338",16.3,-52.5,25,"September",2008,"2000s"
"2008246N12338",16.3,-53.6,20,"September",2008,"2000s"
"2008269N22290",21.5,-70,30,"September",2008,"2000s"
"2008269N22290",22,-69.4,35,"September",2008,"2000s"
"2008269N22290",22.4,-68.7,40,"September",2008,"2000s"
"2008269N22290",23.1,-68.4,40,"September",2008,"2000s"
"2008269N22290",24,-68,45,"September",2008,"2000s"
"2008269N22290",25,-68.2,50,"September",2008,"2000s"
"2008269N22290",26,-68.6,50,"September",2008,"2000s"
"2008269N22290",26.9,-68.6,50,"September",2008,"2000s"
"2008269N22290",28.7,-68.6,55,"September",2008,"2000s"
"2008269N22290",29.9,-69.3,60,"September",2008,"2000s"
"2008269N22290",31.2,-69.5,65,"September",2008,"2000s"
"2008269N22290",33.3,-69.7,70,"September",2008,"2000s"
"2008269N22290",35.3,-69.7,70,"September",2008,"2000s"
"2008269N22290",37.4,-69.3,70,"September",2008,"2000s"
"2008269N22290",39.4,-68.2,75,"September",2008,"2000s"
"2008269N22290",41.6,-66.7,70,"September",2008,"2000s"
"2008269N22290",43.8,-66.2,65,"September",2008,"2000s"
"2008269N22290",45.6,-65,50,"September",2008,"2000s"
"2008269N22290",47.7,-63.5,45,"September",2008,"2000s"
"2008269N22290",48.2,-62.6,40,"September",2008,"2000s"
"2008269N22290",48.4,-61.5,35,"September",2008,"2000s"
"2008269N22290",48.2,-61,30,"September",2008,"2000s"
"2008269N22290",48.1,-60.8,25,"September",2008,"2000s"
"2008270N39325",39,-35,40,"September",2008,"2000s"
"2008270N39325",37.9,-35,45,"September",2008,"2000s"
"2008270N39325",37,-35.5,50,"September",2008,"2000s"
"2008270N39325",36.5,-36,55,"September",2008,"2000s"
"2008270N39325",37,-36.5,60,"September",2008,"2000s"
"2008270N39325",37.4,-37.2,65,"September",2008,"2000s"
"2008270N39325",37.5,-38,70,"September",2008,"2000s"
"2008270N39325",37.4,-39,70,"September",2008,"2000s"
"2008270N39325",37.3,-40,60,"September",2008,"2000s"
"2008270N39325",37.2,-41.2,55,"September",2008,"2000s"
"2008270N39325",37,-42.5,50,"September",2008,"2000s"
"2008270N39325",36.8,-44.1,50,"September",2008,"2000s"
"2008270N39325",36.7,-45.7,50,"September",2008,"2000s"
"2008270N39325",37,-47,50,"September",2008,"2000s"
"2008270N39325",37.2,-47.7,50,"September",2008,"2000s"
"2008270N39325",37.8,-48.2,50,"September",2008,"2000s"
"2008270N39325",38.6,-48.5,50,"September",2008,"2000s"
"2008270N39325",39.6,-48.8,50,"September",2008,"2000s"
"2008270N39325",40.6,-48.9,50,"September",2008,"2000s"
"2008270N39325",41.7,-48.8,50,"September",2008,"2000s"
"2008270N39325",42.9,-48.3,45,"October",2008,"2000s"
"2008270N39325",44.2,-47.7,45,"October",2008,"2000s"
"2008270N39325",45.7,-46.9,40,"October",2008,"2000s"
"2008270N39325",47.5,-46.3,40,"October",2008,"2000s"
"2008270N39325",49.5,-46,35,"October",2008,"2000s"
"2008270N39325",51.5,-46,35,"October",2008,"2000s"
"2008270N39325",53.5,-46,40,"October",2008,"2000s"
"2008270N39325",55.6,-45.5,40,"October",2008,"2000s"
"2008270N39325",56.9,-44,50,"October",2008,"2000s"
"2008270N39325",57,-42,65,"October",2008,"2000s"
"2008270N39325",57,-40,60,"October",2008,"2000s"
"2008270N39325",57,-37,55,"October",2008,"2000s"
"2008270N39325",56.5,-31.4,45,"October",2008,"2000s"
"2008270N39325",56,-26,40,"October",2008,"2000s"
"2008280N19268",18.5,-91.7,25,"October",2008,"2000s"
"2008280N19268",18.6,-92.7,30,"October",2008,"2000s"
"2008280N19268",18.9,-93.7,40,"October",2008,"2000s"
"2008280N19268",19.4,-94.5,50,"October",2008,"2000s"
"2008280N19268",19.7,-95.2,55,"October",2008,"2000s"
"2008280N19268",19.8,-95.9,55,"October",2008,"2000s"
"2008280N19268",19.9,-96.5,55,"October",2008,"2000s"
"2008280N19268",19.9,-96.9,30,"October",2008,"2000s"
"2008286N16323",15.5,-36.6,30,"October",2008,"2000s"
"2008286N16323",16,-37.1,35,"October",2008,"2000s"
"2008286N16323",16.4,-37.7,35,"October",2008,"2000s"
"2008286N16323",16.5,-38.4,35,"October",2008,"2000s"
"2008286N16323",16.6,-39,35,"October",2008,"2000s"
"2008286N16323",16.8,-39.6,30,"October",2008,"2000s"
"2008286N16323",17.2,-40.3,30,"October",2008,"2000s"
"2008286N16323",17.6,-41.5,30,"October",2008,"2000s"
"2008286N16323",18,-42.7,30,"October",2008,"2000s"
"2008286N16323",18.3,-44,25,"October",2008,"2000s"
"2008286N16323",18.6,-45,25,"October",2008,"2000s"
"2008286N16323",19.4,-46.1,25,"October",2008,"2000s"
"2008286N16323",20.5,-47.1,25,"October",2008,"2000s"
"2008286N16323",22,-48,20,"October",2008,"2000s"
"2008287N15291",15.4,-69,25,"October",2008,"2000s"
"2008287N15291",15.2,-69.6,30,"October",2008,"2000s"
"2008287N15291",14.8,-69.8,30,"October",2008,"2000s"
"2008287N15291",14.5,-69.6,35,"October",2008,"2000s"
"2008287N15291",14.3,-69.3,40,"October",2008,"2000s"
"2008287N15291",14.2,-69.1,50,"October",2008,"2000s"
"2008287N15291",13.9,-68.8,60,"October",2008,"2000s"
"2008287N15291",14.1,-68.3,65,"October",2008,"2000s"
"2008287N15291",14.4,-68,70,"October",2008,"2000s"
"2008287N15291",14.9,-67.4,75,"October",2008,"2000s"
"2008287N15291",15.6,-66.5,80,"October",2008,"2000s"
"2008287N15291",16.7,-65.2,95,"October",2008,"2000s"
"2008287N15291",18.2,-63.9,115,"October",2008,"2000s"
"2008287N15291",19.6,-62.1,90,"October",2008,"2000s"
"2008287N15291",21.1,-60.4,70,"October",2008,"2000s"
"2008287N15291",22.8,-58.8,65,"October",2008,"2000s"
"2008287N15291",25.1,-57.1,70,"October",2008,"2000s"
"2008287N15291",27.9,-55.7,75,"October",2008,"2000s"
"2008287N15291",30.1,-54.4,65,"October",2008,"2000s"
"2008287N15291",31.3,-53.2,55,"October",2008,"2000s"
"2008287N15291",32.4,-52.1,50,"October",2008,"2000s"
"2008287N15291",33,-51.3,40,"October",2008,"2000s"
"2008287N15291",33.5,-50.5,35,"October",2008,"2000s"
"2008287N15291",34,-49.7,30,"October",2008,"2000s"
"2008287N15291",34.5,-49,30,"October",2008,"2000s"
"2008287N15291",35.1,-48.3,25,"October",2008,"2000s"
"2008287N15291",35.7,-47.5,25,"October",2008,"2000s"
"2008287N15291",36.4,-46.8,25,"October",2008,"2000s"
"2008287N15291",37,-46.2,25,"October",2008,"2000s"
"2008287N15291",37.6,-45.3,25,"October",2008,"2000s"
"2008287N15291",37.9,-44.3,25,"October",2008,"2000s"
"2008287N15291",38.3,-43.3,25,"October",2008,"2000s"
"2008289N16277",15.5,-82.8,25,"October",2008,"2000s"
"2008289N16277",15.9,-83.2,25,"October",2008,"2000s"
"2008289N16277",16,-83.6,25,"October",2008,"2000s"
"2008289N16277",16,-84,25,"October",2008,"2000s"
"2008289N16277",15.9,-84.4,25,"October",2008,"2000s"
"2008289N16277",15.9,-84.5,25,"October",2008,"2000s"
"2008289N16277",15.6,-85,25,"October",2008,"2000s"
"2008289N16277",15.3,-85.6,25,"October",2008,"2000s"
"2008311N14278",13.7,-81.7,25,"November",2008,"2000s"
"2008311N14278",14.2,-82,30,"November",2008,"2000s"
"2008311N14278",14.8,-82.1,35,"November",2008,"2000s"
"2008311N14278",15.4,-82,40,"November",2008,"2000s"
"2008311N14278",16.1,-81.9,55,"November",2008,"2000s"
"2008311N14278",16.8,-81.8,65,"November",2008,"2000s"
"2008311N14278",17.4,-81.7,65,"November",2008,"2000s"
"2008311N14278",18,-81.6,75,"November",2008,"2000s"
"2008311N14278",18.6,-81.4,80,"November",2008,"2000s"
"2008311N14278",19,-81,100,"November",2008,"2000s"
"2008311N14278",19.4,-80.4,110,"November",2008,"2000s"
"2008311N14278",19.8,-79.6,125,"November",2008,"2000s"
"2008311N14278",20.2,-78.8,125,"November",2008,"2000s"
"2008311N14278",20.7,-78,90,"November",2008,"2000s"
"2008311N14278",20.7,-78,85,"November",2008,"2000s"
"2008311N14278",21,-77.7,55,"November",2008,"2000s"
"2008311N14278",21.3,-77.8,35,"November",2008,"2000s"
"2008311N14278",21.6,-77.9,25,"November",2008,"2000s"
"2008311N14278",21.8,-77.9,25,"November",2008,"2000s"
"2008311N14278",22.1,-77.8,25,"November",2008,"2000s"
"2008311N14278",22.4,-77.7,20,"November",2008,"2000s"
"2008311N14278",22.5,-77.6,20,"November",2008,"2000s"
"2008311N14278",22.4,-77.5,20,"November",2008,"2000s"
"2008311N14278",22.1,-77.6,20,"November",2008,"2000s"
"2008311N14278",21.8,-77.9,20,"November",2008,"2000s"
"2008311N14278",21.3,-78.3,20,"November",2008,"2000s"
"2008311N14278",20.9,-78.8,20,"November",2008,"2000s"
"2008311N14278",20.8,-79.7,20,"November",2008,"2000s"
"2008311N14278",21,-80.7,20,"November",2008,"2000s"
"2008311N14278",21.4,-81.7,20,"November",2008,"2000s"
"2008311N14278",22.1,-82.8,20,"November",2008,"2000s"
"2008311N14278",22.8,-83.8,20,"November",2008,"2000s"
"2008311N14278",23.8,-84.7,20,"November",2008,"2000s"
"2008311N14278",25,-85.5,20,"November",2008,"2000s"
"2008311N14278",26.8,-85.9,20,"November",2008,"2000s"
"2008311N14278",28.9,-85.6,20,"November",2008,"2000s"
"2009147N31285",30.6,-75.4,25,"May",2009,"2000s"
"2009147N31285",31.7,-75.6,25,"May",2009,"2000s"
"2009147N31285",32.7,-75.5,25,"May",2009,"2000s"
"2009147N31285",33.6,-75.2,25,"May",2009,"2000s"
"2009147N31285",34.5,-74.6,25,"May",2009,"2000s"
"2009147N31285",35.3,-73.8,25,"May",2009,"2000s"
"2009147N31285",36.1,-72.9,25,"May",2009,"2000s"
"2009147N31285",36.9,-71.8,25,"May",2009,"2000s"
"2009147N31285",37.5,-70.3,30,"May",2009,"2000s"
"2009147N31285",38,-68.6,30,"May",2009,"2000s"
"2009147N31285",38.6,-66.8,30,"May",2009,"2000s"
"2009147N31285",39.3,-65,30,"May",2009,"2000s"
"2009147N31285",40,-63.1,25,"May",2009,"2000s"
"2009147N31285",40.6,-61,25,"May",2009,"2000s"
"2009147N31285",41,-58.6,25,"May",2009,"2000s"
"2009222N14336",14.3,-24,25,"August",2009,"2000s"
"2009222N14336",14.4,-24.9,25,"August",2009,"2000s"
"2009222N14336",14.4,-25.8,25,"August",2009,"2000s"
"2009222N14336",14.4,-26.8,25,"August",2009,"2000s"
"2009222N14336",14.4,-27.9,25,"August",2009,"2000s"
"2009222N14336",14.5,-29,25,"August",2009,"2000s"
"2009222N14336",14.6,-30,25,"August",2009,"2000s"
"2009222N14336",14.6,-31,30,"August",2009,"2000s"
"2009222N14336",14.5,-32.1,30,"August",2009,"2000s"
"2009222N14336",14.4,-33.3,35,"August",2009,"2000s"
"2009222N14336",14.3,-34.4,35,"August",2009,"2000s"
"2009222N14336",14.1,-35.3,30,"August",2009,"2000s"
"2009222N14336",14,-36.3,30,"August",2009,"2000s"
"2009222N14336",14,-37.2,25,"August",2009,"2000s"
"2009222N14336",14.1,-38.2,25,"August",2009,"2000s"
"2009222N14336",14.3,-39.3,25,"August",2009,"2000s"
"2009222N14336",14.5,-40.5,25,"August",2009,"2000s"
"2009222N14336",14.6,-41.8,25,"August",2009,"2000s"
"2009222N14336",14.6,-43.2,25,"August",2009,"2000s"
"2009222N14336",14.5,-44.7,30,"August",2009,"2000s"
"2009222N14336",14.4,-46.1,35,"August",2009,"2000s"
"2009222N14336",14.4,-47.6,35,"August",2009,"2000s"
"2009222N14336",14.4,-49.2,35,"August",2009,"2000s"
"2009222N14336",14.4,-50.7,35,"August",2009,"2000s"
"2009222N14336",14.5,-52.6,35,"August",2009,"2000s"
"2009222N14336",14.6,-54.8,30,"August",2009,"2000s"
"2009227N12328",11.8,-32,30,"August",2009,"2000s"
"2009227N12328",11.5,-33.3,30,"August",2009,"2000s"
"2009227N12328",11.2,-34.5,35,"August",2009,"2000s"
"2009227N12328",11.2,-35.5,35,"August",2009,"2000s"
"2009227N12328",11.5,-36.5,40,"August",2009,"2000s"
"2009227N12328",12,-37.8,50,"August",2009,"2000s"
"2009227N12328",12.6,-39.4,55,"August",2009,"2000s"
"2009227N12328",13.1,-41.3,60,"August",2009,"2000s"
"2009227N12328",13.5,-43.2,65,"August",2009,"2000s"
"2009227N12328",13.9,-44.6,75,"August",2009,"2000s"
"2009227N12328",14.4,-46,80,"August",2009,"2000s"
"2009227N12328",14.8,-47.5,85,"August",2009,"2000s"
"2009227N12328",15.3,-49,90,"August",2009,"2000s"
"2009227N12328",15.7,-50.3,95,"August",2009,"2000s"
"2009227N12328",16.2,-51.7,100,"August",2009,"2000s"
"2009227N12328",16.9,-52.9,105,"August",2009,"2000s"
"2009227N12328",17.6,-54.2,115,"August",2009,"2000s"
"2009227N12328",18.3,-55.6,115,"August",2009,"2000s"
"2009227N12328",19.3,-56.9,115,"August",2009,"2000s"
"2009227N12328",20.2,-58.2,115,"August",2009,"2000s"
"2009227N12328",21.1,-59.6,115,"August",2009,"2000s"
"2009227N12328",22.1,-61,105,"August",2009,"2000s"
"2009227N12328",23.1,-62.4,110,"August",2009,"2000s"
"2009227N12328",24.1,-63.7,110,"August",2009,"2000s"
"2009227N12328",25.5,-64.9,105,"August",2009,"2000s"
"2009227N12328",27.1,-66,100,"August",2009,"2000s"
"2009227N12328",28.6,-66.9,95,"August",2009,"2000s"
"2009227N12328",30.4,-67.6,90,"August",2009,"2000s"
"2009227N12328",32.3,-68.4,90,"August",2009,"2000s"
"2009227N12328",34.1,-68.8,85,"August",2009,"2000s"
"2009227N12328",36,-68.9,80,"August",2009,"2000s"
"2009227N12328",38.1,-68.4,80,"August",2009,"2000s"
"2009227N12328",40.1,-67.3,75,"August",2009,"2000s"
"2009227N12328",42.4,-65.4,70,"August",2009,"2000s"
"2009227N12328",44.4,-62.5,65,"August",2009,"2000s"
"2009227N12328",46.3,-57.9,65,"August",2009,"2000s"
"2009227N12328",46.8,-56.4,60,"August",2009,"2000s"
"2009227N12328",46.9,-56,60,"August",2009,"2000s"
"2009227N12328",48,-53,60,"August",2009,"2000s"
"2009227N12328",49.2,-47.2,60,"August",2009,"2000s"
"2009227N12328",50,-41.2,60,"August",2009,"2000s"
"2009227N12328",50.3,-35.4,60,"August",2009,"2000s"
"2009227N12328",50.7,-29.6,60,"August",2009,"2000s"
"2009227N12328",51.2,-23.8,60,"August",2009,"2000s"
"2009227N12328",52,-18,50,"August",2009,"2000s"
"2009227N12328",53,-13,40,"August",2009,"2000s"
"2009228N27277",27,-83.4,30,"August",2009,"2000s"
"2009228N27277",28.2,-84.2,35,"August",2009,"2000s"
"2009228N27277",29.1,-85.1,50,"August",2009,"2000s"
"2009228N27277",29.8,-85.8,45,"August",2009,"2000s"
"2009228N27277",30.4,-86.5,40,"August",2009,"2000s"
"2009228N27277",30.5,-86.6,40,"August",2009,"2000s"
"2009228N27277",31.5,-87.5,25,"August",2009,"2000s"
"2009228N27277",32.8,-88.3,20,"August",2009,"2000s"
"2009239N25290",24.3,-69.6,40,"August",2009,"2000s"
"2009239N25290",24.6,-70.1,40,"August",2009,"2000s"
"2009239N25290",25.1,-70.7,45,"August",2009,"2000s"
"2009239N25290",25.9,-71.2,50,"August",2009,"2000s"
"2009239N25290",27,-71.8,50,"August",2009,"2000s"
"2009239N25290",27.4,-72.7,50,"August",2009,"2000s"
"2009239N25290",27.4,-73.3,45,"August",2009,"2000s"
"2009239N25290",28.1,-73.5,40,"August",2009,"2000s"
"2009239N25290",29,-74.4,35,"August",2009,"2000s"
"2009239N25290",29.7,-75.4,35,"August",2009,"2000s"
"2009239N25290",30.1,-75.7,35,"August",2009,"2000s"
"2009239N25290",31,-75,35,"August",2009,"2000s"
"2009245N17303",16.7,-57.3,45,"September",2009,"2000s"
"2009245N17303",16.8,-58,45,"September",2009,"2000s"
"2009245N17303",16.5,-58.9,45,"September",2009,"2000s"
"2009245N17303",16.4,-59.9,35,"September",2009,"2000s"
"2009245N17303",16.3,-61,35,"September",2009,"2000s"
"2009245N17303",16.3,-61.3,35,"September",2009,"2000s"
"2009245N17303",16.3,-61.9,35,"September",2009,"2000s"
"2009245N17303",16.4,-62.7,40,"September",2009,"2000s"
"2009245N17303",16.5,-63.5,40,"September",2009,"2000s"
"2009245N17303",16.6,-64.5,30,"September",2009,"2000s"
"2009245N17303",16.8,-65.5,25,"September",2009,"2000s"
"2009245N17303",17,-66.5,25,"September",2009,"2000s"
"2009251N12336",11.8,-24,30,"September",2009,"2000s"
"2009251N12336",11.7,-25.4,35,"September",2009,"2000s"
"2009251N12336",11.7,-26.8,45,"September",2009,"2000s"
"2009251N12336",11.8,-28,55,"September",2009,"2000s"
"2009251N12336",11.9,-29.2,60,"September",2009,"2000s"
"2009251N12336",12.4,-30.3,70,"September",2009,"2000s"
"2009251N12336",13,-31.3,90,"September",2009,"2000s"
"2009251N12336",13.6,-32.1,105,"September",2009,"2000s"
"2009251N12336",14.2,-32.8,100,"September",2009,"2000s"
"2009251N12336",14.8,-33.5,95,"September",2009,"2000s"
"2009251N12336",15.4,-34.2,90,"September",2009,"2000s"
"2009251N12336",16.1,-34.6,85,"September",2009,"2000s"
"2009251N12336",16.7,-34.9,80,"September",2009,"2000s"
"2009251N12336",17.2,-35.1,80,"September",2009,"2000s"
"2009251N12336",17.5,-34.8,75,"September",2009,"2000s"
"2009251N12336",17.6,-34.5,65,"September",2009,"2000s"
"2009251N12336",17.6,-34.2,55,"September",2009,"2000s"
"2009251N12336",17.6,-33.9,50,"September",2009,"2000s"
"2009251N12336",17.6,-33.6,40,"September",2009,"2000s"
"2009251N12336",17.5,-33.6,35,"September",2009,"2000s"
"2009251N12336",17.5,-33.8,30,"September",2009,"2000s"
"2009251N12336",17.5,-34,30,"September",2009,"2000s"
"2009251N12336",17.5,-34.3,30,"September",2009,"2000s"
"2009251N12336",17.9,-34.7,30,"September",2009,"2000s"
"2009251N12336",18.5,-35.4,30,"September",2009,"2000s"
"2009251N12336",19,-36.3,30,"September",2009,"2000s"
"2009251N12336",19.2,-37.5,30,"September",2009,"2000s"
"2009251N12336",19.2,-38.8,30,"September",2009,"2000s"
"2009251N12336",19.1,-40.2,25,"September",2009,"2000s"
"2009251N12336",19.1,-41.6,25,"September",2009,"2000s"
"2009251N12336",19.3,-43.1,25,"September",2009,"2000s"
"2009251N12336",19.8,-44.7,25,"September",2009,"2000s"
"2009251N12336",20.4,-46.4,25,"September",2009,"2000s"
"2009251N12336",21.1,-48.3,25,"September",2009,"2000s"
"2009251N12336",21.8,-50.2,25,"September",2009,"2000s"
"2009251N12336",22.3,-52.1,25,"September",2009,"2000s"
"2009251N12336",22.8,-54.1,25,"September",2009,"2000s"
"2009251N12336",23.3,-56,25,"September",2009,"2000s"
"2009251N12336",23.8,-57.9,25,"September",2009,"2000s"
"2009251N12336",24.2,-59.9,25,"September",2009,"2000s"
"2009251N12336",24.6,-61.6,25,"September",2009,"2000s"
"2009251N12336",24.9,-63.2,25,"September",2009,"2000s"
"2009251N12336",25.3,-64.7,25,"September",2009,"2000s"
"2009251N12336",25.6,-66,25,"September",2009,"2000s"
"2009251N12336",25.9,-67.1,25,"September",2009,"2000s"
"2009251N12336",26.2,-68.1,25,"September",2009,"2000s"
"2009251N12336",26.4,-69,25,"September",2009,"2000s"
